feature,valor,abs_valor
CO_MUNICIPIO_ESC_3304805.0,0.26243502893602166,0.26243502893602166
CO_MUNICIPIO_ESC_3301801.0,0.25815765266220553,0.25815765266220553
NO_MUNICIPIO_ESC_Engenheiro Paulo de Frontin,0.25815765266220553,0.25815765266220553
Q001_A,-0.25620045216749776,0.25620045216749776
Q024_D,0.2549579316907049,0.2549579316907049
CO_UF_ESC_32.0,-0.2538930763216875,0.2538930763216875
SG_UF_ESC_ES,-0.2538930763216875,0.2538930763216875
Q005_8.0,-0.25240540579048804,0.25240540579048804
TP_ANO_CONCLUIU_13.0,0.2511107990070152,0.2511107990070152
NO_MUNICIPIO_ESC_Areal,0.2492365332460405,0.2492365332460405
CO_MUNICIPIO_ESC_3300225.0,0.2492365332460405,0.2492365332460405
CO_MUNICIPIO_PROVA_3302007,-0.24887752592535484,0.24887752592535484
NO_MUNICIPIO_PROVA_Itaguaí,-0.24887752592535484,0.24887752592535484
CO_UF_ESC_31.0,0.24729350803387576,0.24729350803387576
SG_UF_ESC_MG,0.24729350803387576,0.24729350803387576
Q008_A,-0.2441010010696647,0.2441010010696647
Q005_6.0,-0.24400350721839317,0.24400350721839317
CO_MUNICIPIO_ESC_3304128.0,-0.24097001717644032,0.24097001717644032
NO_MUNICIPIO_ESC_Quatis,-0.24097001717644032,0.24097001717644032
Q005_5.0,-0.23999558883700403,0.23999558883700403
NO_MUNICIPIO_PROVA_Itaperuna,0.23518441762376338,0.23518441762376338
CO_MUNICIPIO_PROVA_3302205,0.23518441762376338,0.23518441762376338
Q005_11.0,-0.2311573641040487,0.2311573641040487
CO_MUNICIPIO_ESC_3300100.0,0.2270515294212389,0.2270515294212389
NO_MUNICIPIO_ESC_Angra dos Reis,0.2270515294212389,0.2270515294212389
Q016_D,0.2233059684963009,0.2233059684963009
TP_ANO_CONCLUIU_16.0,0.2177844762784524,0.2177844762784524
CO_MUNICIPIO_PROVA_3300308,0.21733722719399598,0.21733722719399598
NO_MUNICIPIO_PROVA_Barra do Piraí,0.21733722719399598,0.21733722719399598
TP_DEPENDENCIA_ADM_ESC_3.0,-0.21385750269586334,0.21385750269586334
Q015_E,0.21364701702146285,0.21364701702146285
NO_MUNICIPIO_ESC_Pinheiral,-0.21349120300095545,0.21349120300095545
CO_MUNICIPIO_ESC_3303955.0,-0.21349120300095545,0.21349120300095545
Q002_E,0.2128160059547032,0.2128160059547032
NO_MUNICIPIO_ESC_Trajano de Moraes,-0.21199936923480792,0.21199936923480792
CO_MUNICIPIO_ESC_3305901.0,-0.21199936923480792,0.21199936923480792
Q006_E,-0.2116831284440656,0.2116831284440656
Q011_E,0.20952837920135606,0.20952837920135606
TP_SIT_FUNC_ESC_3.0,-0.20600518433813061,0.20600518433813061
Q012_D,-0.20334183430077854,0.20334183430077854
TP_ANO_CONCLUIU_4.0,-0.20085953349590394,0.20085953349590394
NO_MUNICIPIO_ESC_Arraial do Cabo,-0.20002984208736005,0.20002984208736005
CO_MUNICIPIO_ESC_3300258.0,-0.20002984208736005,0.20002984208736005
CO_MUNICIPIO_ESC_3301504.0,-0.19803867786082915,0.19803867786082915
NO_MUNICIPIO_ESC_Cordeiro,-0.19803867786082915,0.19803867786082915
TP_SIT_FUNC_ESC_2.0,0.1971407172936707,0.1971407172936707
Q019_A,0.19680594088979786,0.19680594088979786
TP_ESTADO_CIVIL_3.0,0.1961985651512278,0.1961985651512278
Q013_D,0.19531354026745568,0.19531354026745568
NO_MUNICIPIO_PROVA_Itaboraí,-0.19389556555957424,0.19389556555957424
CO_MUNICIPIO_PROVA_3301900,-0.19389556555957424,0.19389556555957424
CO_MUNICIPIO_ESC_3305406.0,-0.19239912309886464,0.19239912309886464
NO_MUNICIPIO_ESC_Sapucaia,-0.19239912309886464,0.19239912309886464
CO_MUNICIPIO_ESC_3303401.0,0.19026804478645615,0.19026804478645615
NO_MUNICIPIO_ESC_Nova Friburgo,0.19026804478645615,0.19026804478645615
